type,league,season,team,sequence,n,c1,c2,c3,n1*,c1*,n2*,c2*,n3*,c3*
soccer_ternary,Bundesliga,2005,Ein Frankfurt,"[0, 0, 3, 0, 1, 0, 0, 0, 3, 3, 0, 3, 1, 1, 3, 3, 0, 0, 1, 3, 0, 0, 0, 1, 0, 3, 1, 0, 0, 1, 3, 1, 1, 0]",34,,,4.3478260869565215,,,,,14,5.405405405405405
soccer_ternary,Bundesliga,2005,FC Koln,"[3, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 0, 1, 1, 3, 1, 3, 0, 0, 3]",34,,,1.183431952662722,,,,,3,1.4992503748125936
soccer_ternary,Bundesliga,2005,Hamburg,"[3, 3, 1, 3, 1, 3, 3, 3, 0, 1, 3, 1, 3, 3, 3, 3, 1, 0, 3, 0, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 0, 3, 0, 0]",34,,,4.62962962962963,,,,,4,22.727272727272727
soccer_ternary,Bundesliga,2005,Hannover,"[1, 1, 1, 3, 0, 0, 0, 1, 3, 1, 0, 1, 1, 3, 3, 1, 1, 1, 1, 3, 3, 1, 0, 0, 1, 3, 0, 0, 1, 1, 0, 0, 1, 1]",34,,,3.125,,,,,13,24.390243902439025
soccer_ternary,Bundesliga,2005,Hertha,"[1, 3, 0, 3, 1, 3, 3, 0, 0, 3, 1, 3, 0, 1, 3, 0, 1, 1, 1, 1, 1, 0, 0, 0, 3, 3, 1, 3, 3, 1, 1, 0, 3, 0]",34,,,2.949852507374631,,,,,5,3.4965034965034967
soccer_ternary,Bundesliga,2005,Kaiserslautern,"[0, 3, 3, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 1, 1, 3, 3, 3, 1, 0, 0, 3, 0, 0, 0, 3, 1, 1, 1]",34,,,1.0810810810810811,,,,,7,2.1231422505307855
soccer_ternary,Bundesliga,2005,Leverkusen,"[3, 0, 0, 1, 3, 3, 0, 1, 0, 1, 1, 3, 1, 0, 0, 1, 1, 3, 0, 3, 0, 3, 3, 1, 0, 0, 3, 3, 3, 3, 3, 3, 1, 1]",34,,,1.0298661174047374,,,,,2,3.1055900621118013
soccer_ternary,Bundesliga,2005,MGladbach,"[0, 1, 1, 3, 0, 3, 3, 3, 1, 3, 0, 1, 1, 1, 0, 1, 3, 0, 0, 1, 1, 3, 0, 3, 0, 1, 0, 3, 0, 0, 1, 0, 1, 3]",34,,,6.289308176100629,,,,,17,6.024096385542169
soccer_ternary,Bundesliga,2005,Mainz,"[0, 0, 0, 0, 0, 3, 1, 0, 3, 0, 3, 1, 1, 0, 3, 0, 1, 3, 0, 1, 0, 0, 0, 1, 3, 3, 1, 0, 1, 1, 1, 3, 3, 1]",34,,,1.2091898428053205,,,,,16,1.5037593984962405
soccer_ternary,Bundesliga,2005,Nurnberg,"[0, 1, 0, 0, 1, 1, 0, 3, 0, 0, 0, 0, 3, 0, 3, 1, 1, 3, 1, 0, 0, 3, 0, 3, 3, 3, 1, 3, 0, 3, 0, 3, 1, 3]",34,,,1.015228426395939,,,,,6,1.2224938875305624
soccer_ternary,Bundesliga,2005,Schalke 04,"[3, 3, 1, 1, 1, 1, 3, 3, 1, 1, 0, 3, 1, 3, 3, 3, 0, 3, 1, 1, 3, 3, 3, 3, 3, 0, 1, 0, 1, 1, 1, 3, 0, 3]",34,,,2.05761316872428,,,,,9,33.333333333333336
soccer_ternary,Bundesliga,2005,Stuttgart,"[1, 0, 1, 1, 3, 0, 3, 1, 1, 1, 1, 3, 1, 1, 1, 3, 3, 0, 1, 1, 0, 3, 3, 1, 1, 1, 0, 0, 3, 1, 0, 0, 3, 0]",34,,,5.025125628140704,,,,,11,6.993006993006993
soccer_ternary,Bundesliga,2005,Werder Bremen,"[3, 3, 1, 3, 3, 0, 3, 3, 3, 1, 3, 0, 3, 0, 3, 3, 1, 3, 3, 1, 0, 3, 3, 1, 0, 0, 3, 3, 3, 1, 1, 3, 3, 3]",34,,,2.1739130434782608,,,,,15,3.787878787878788
soccer_ternary,Bundesliga,2005,Wolfsburg,"[1, 1, 3, 0, 1, 3, 3, 0, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 3, 1, 1, 0, 1, 1, 0, 1, 3, 0, 0, 1]",34,,,2.4213075060532687,,,,,3,3.8461538461538463
soccer_ternary,Bundesliga,2006,Aachen,"[0, 0, 3, 3, 0, 3, 3, 0, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 0, 1, 3, 1, 3, 3, 3, 0, 0, 0, 0, 0, 0, 1, 0]",34,,,2.9015784586815228,,,,,8,71.83908045977012
soccer_ternary,Bundesliga,2006,Bayern Munich,"[3, 3, 1, 0, 3, 0, 3, 0, 3, 1, 0, 3, 3, 3, 1, 3, 3, 0, 1, 0, 3, 0, 3, 3, 1, 0, 3, 3, 3, 0, 0, 1, 3, 3]",34,,,3.5714285714285716,,,,,17,3.9215686274509802
soccer_ternary,Bundesliga,2006,Bielefeld,"[1, 0, 0, 3, 0, 3, 1, 3, 3, 1, 1, 3, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 3, 1, 0, 3, 3, 3, 3, 0]",34,,,2.2675736961451247,,,,,1,2.314814814814815
soccer_ternary,Bundesliga,2006,Bochum,"[0, 0, 0, 1, 3, 0, 0, 1, 0, 3, 0, 1, 3, 0, 3, 0, 3, 0, 1, 1, 0, 3, 1, 0, 3, 0, 3, 3, 0, 3, 3, 3, 0, 3]",34,,,1.1299435028248588,,,,,2,1.3679890560875514
soccer_ternary,Bundesliga,2006,Cottbus,"[0, 1, 3, 3, 1, 0, 0, 3, 3, 1, 0, 1, 0, 0, 0, 0, 1, 3, 1, 1, 0, 0, 3, 3, 0, 3, 1, 3, 3, 0, 3, 0, 0, 0]",34,,,1.1750881316098707,,,,,3,12.345679012345679
soccer_ternary,Bundesliga,2006,Dortmund,"[0, 1, 3, 3, 0, 1, 3, 1, 1, 1, 1, 3, 0, 1, 3, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 1, 0, 3, 0, 3, 3, 3, 3, 0]",34,,,1.8083182640144666,,,,,16,2.7247956403269753
soccer_ternary,Bundesliga,2006,Ein Frankfurt,"[1, 1, 1, 3, 1, 1, 1, 1, 0, 3, 3, 0, 0, 1, 3, 0, 0, 0, 1, 1, 1, 0, 0, 3, 1, 3, 1, 0, 3, 0, 0, 3, 3, 0]",34,,,1.757469244288225,,,,,1,2.7548209366391183
soccer_ternary,Bundesliga,2006,Hamburg,"[1, 1, 1, 0, 1, 1, 0, 3, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 3, 3, 3, 3, 1, 1, 3, 0, 3, 1, 3, 0, 3, 3]",34,,,1.001001001001001,,,,,3,1.160092807424594
soccer_ternary,Bundesliga,2006,Hannover,"[0, 0, 0, 3, 1, 1, 1, 0, 1, 0, 3, 0, 3, 3, 3, 1, 0, 0, 3, 3, 1, 3, 3, 0, 1, 1, 0, 0, 0, 3, 3, 3, 0, 0]",34,,,1.3054830287206267,,,,,2,6.7114093959731544
soccer_ternary,Bundesliga,2006,Hertha,"[1, 3, 1, 3, 1, 1, 0, 3, 0, 3, 1, 1, 3, 3, 0, 0, 3, 3, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 3, 0, 3, 0, 0, 3]",34,,,7.936507936507937,,,,,14,23.25581395348837
soccer_ternary,Bundesliga,2006,Leverkusen,"[3, 0, 1, 0, 1, 3, 0, 0, 3, 1, 3, 0, 0, 3, 1, 3, 3, 3, 0, 0, 1, 0, 3, 3, 1, 3, 3, 0, 0, 3, 0, 0, 3, 3]",34,,,1.6863406408094435,,,,,7,2.506265664160401
soccer_ternary,Bundesliga,2006,MGladbach,"[3, 0, 3, 0, 3, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 3, 1, 0, 1, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0]",34,,,3.236245954692557,,,,,9,16.949152542372882
soccer_ternary,Bundesliga,2006,Mainz,"[3, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 3, 3, 1, 3, 3, 3, 0, 3, 0, 0, 0, 0, 1, 0, 0, 3, 0]",34,,,1.037344398340249,,,,,9,11.363636363636363
soccer_ternary,Bundesliga,2006,Nurnberg,"[3, 3, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 3, 1, 1, 1, 3, 3, 1, 3, 3, 3, 0, 0, 1, 1, 3, 0, 3, 0, 1, 0, 0, 3]",34,,,1.4684287812041117,,,,,12,11.627906976744185
soccer_ternary,Bundesliga,2006,Schalke 04,"[1, 3, 3, 0, 3, 0, 3, 3, 0, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 1, 0, 0, 1, 3, 0, 3, 3, 3, 0, 3, 0, 3]",34,,,2.840909090909091,,,,,13,12.820512820512821
soccer_ternary,Bundesliga,2006,Stuttgart,"[0, 3, 0, 3, 1, 1, 3, 1, 3, 3, 3, 3, 0, 3, 1, 3, 1, 0, 3, 3, 3, 3, 1, 0, 1, 0, 3, 3, 3, 3, 3, 3, 3, 3]",34,,,1.2269938650306749,,,,,12,1.4771048744460857
soccer_ternary,Bundesliga,2006,Werder Bremen,"[3, 3, 0, 0, 1, 3, 3, 3, 3, 1, 3, 0, 1, 3, 3, 3, 3, 3, 3, 0, 0, 0, 1, 3, 1, 3, 1, 3, 3, 3, 0, 3, 0, 3]",34,,,3.745318352059925,,,,,15,8.19672131147541
soccer_ternary,Bundesliga,2006,Wolfsburg,"[1, 1, 1, 0, 0, 3, 0, 1, 3, 3, 3, 1, 1, 1, 0, 0, 0, 0, 1, 3, 1, 1, 0, 3, 1, 3, 0, 3, 0, 0, 1, 0, 1, 0]",34,,,2.1459227467811157,,,,,6,14.492753623188406
soccer_ternary,Bundesliga,2007,Bayern Munich,"[3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1, 0, 3, 3, 1, 1, 3, 1, 3, 1, 3, 3, 0, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3]",34,,,1.2738853503184713,,,,,16,1.4144271570014144
soccer_ternary,Bundesliga,2007,Bielefeld,"[3, 1, 3, 0, 3, 0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 1, 1, 1, 3, 0, 3, 1, 3, 0, 1, 1]",34,,,2.2522522522522523,,,,,3,2.4813895781637716
soccer_ternary,Bundesliga,2007,Bochum,"[1, 3, 3, 0, 0, 1, 0, 1, 0, 0, 0, 3, 3, 3, 0, 1, 0, 3, 1, 0, 3, 3, 1, 1, 1, 1, 0, 1, 3, 1, 0, 0, 3, 0]",34,,,1.3550135501355014,,,,,4,3.5460992907801416
soccer_ternary,Bundesliga,2007,Cottbus,"[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 3, 0, 0, 3, 1, 3, 0, 1, 0, 1, 0, 0, 3, 0, 3, 3, 3, 0, 3, 0, 1, 3, 0]",34,,,1.1862396204033214,,,,,1,2.2573363431151243
soccer_ternary,Bundesliga,2007,Dortmund,"[0, 0, 3, 3, 3, 0, 0, 0, 3, 1, 1, 0, 1, 0, 3, 3, 0, 1, 0, 3, 3, 0, 1, 0, 1, 1, 3, 0, 0, 1, 1, 3, 1, 0]",34,,,2.0833333333333335,,,,,13,4.854368932038835
soccer_ternary,Bundesliga,2007,Duisburg,"[3, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 3, 0, 1, 0, 1, 3, 0, 3, 0, 1, 3, 0, 0, 0]",34,,,1.4306151645207439,,,,,3,4.608294930875576
soccer_ternary,Bundesliga,2007,Ein Frankfurt,"[3, 1, 3, 0, 3, 1, 0, 1, 3, 0, 1, 1, 1, 0, 1, 1, 3, 3, 3, 0, 3, 0, 1, 3, 3, 3, 0, 0, 0, 1, 0, 0, 0, 3]",34,,,1.8083182640144666,,,,,8,35.714285714285715
soccer_ternary,Bundesliga,2007,Hamburg,"[3, 3, 0, 1, 0, 3, 3, 1, 3, 3, 3, 3, 1, 3, 0, 1, 1, 1, 1, 3, 1, 3, 1, 3, 1, 1, 0, 0, 1, 0, 3, 0, 0, 3]",34,,,8.333333333333334,,,,,10,33.333333333333336
soccer_ternary,Bundesliga,2007,Hannover,"[0, 3, 0, 3, 1, 0, 3, 3, 3, 1, 1, 3, 0, 0, 3, 3, 0, 1, 1, 0, 0, 3, 0, 1, 1, 1, 0, 3, 3, 1, 1, 3, 0, 3]",34,,,3.1545741324921135,,,,,17,3.2679738562091503
soccer_ternary,Bundesliga,2007,Hansa Rostock,"[0, 0, 0, 0, 0, 3, 3, 3, 0, 1, 1, 0, 3, 0, 0, 0, 3, 0, 1, 3, 0, 1, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3]",34,,,2.865329512893983,,,,,14,4.761904761904762
soccer_ternary,Bundesliga,2007,Hertha,"[0, 3, 0, 3, 3, 3, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 1, 0, 3, 3, 1, 3, 1, 1, 0, 0, 0, 1, 1, 1, 3, 3, 3, 0]",34,,,1.3888888888888888,,,,,12,2.5906735751295336
soccer_ternary,Bundesliga,2007,Karlsruhe,"[3, 0, 0, 3, 3, 0, 3, 3, 3, 1, 1, 3, 0, 3, 0, 1, 1, 3, 1, 1, 0, 3, 0, 0, 1, 1, 0, 0, 3, 1, 0, 1, 0, 0]",34,,,17.6772140710624,,,,,12,70.27406886858749
soccer_ternary,Bundesliga,2007,Leverkusen,"[1, 0, 3, 1, 3, 3, 3, 0, 0, 1, 0, 3, 3, 3, 3, 3, 0, 3, 1, 1, 3, 0, 3, 3, 0, 0, 0, 3, 0, 1, 0, 0, 3, 0]",34,,,6.172839506172839,,,,,10,43.47826086956522
soccer_ternary,Bundesliga,2007,Nurnberg,"[0, 3, 0, 1, 1, 0, 0, 1, 0, 3, 0, 0, 0, 3, 0, 3, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 3, 0, 3, 1, 1, 3, 0, 0]",34,,,1.6366612111292962,,,,,2,4.081632653061225
soccer_ternary,Bundesliga,2007,Schalke 04,"[1, 3, 1, 1, 1, 3, 3, 3, 0, 1, 1, 0, 1, 3, 3, 1, 3, 3, 3, 0, 0, 0, 3, 3, 3, 1, 3, 0, 3, 3, 1, 3, 3, 3]",34,,,1.2150668286755772,,,,,15,1.5527950310559007
soccer_ternary,Bundesliga,2007,Stuttgart,"[1, 0, 3, 0, 3, 0, 3, 0, 0, 0, 3, 3, 3, 3, 0, 3, 0, 0, 0, 3, 3, 3, 3, 1, 3, 1, 3, 0, 3, 0, 3, 0, 0, 1]",34,,,1.5220700152207,,,,,3,9.090909090909092
soccer_ternary,Bundesliga,2007,Werder Bremen,"[1, 0, 3, 3, 0, 3, 1, 3, 3, 3, 1, 3, 3, 3, 3, 0, 3, 0, 1, 3, 0, 3, 0, 0, 1, 0, 3, 3, 3, 1, 3, 3, 3, 3]",34,,,4.149377593360996,,,,,17,3.597122302158273
soccer_ternary,Bundesliga,2007,Wolfsburg,"[0, 3, 1, 0, 0, 3, 1, 1, 3, 1, 3, 0, 0, 0, 1, 0, 3, 3, 3, 3, 1, 0, 3, 3, 1, 3, 3, 0, 0, 1, 1, 3, 3, 3]",34,,,1.0266940451745379,,,,,7,1.7985611510791366
soccer_ternary,Bundesliga,2008,Bayern Munich,"[1, 1, 3, 3, 0, 0, 1, 3, 3, 3, 3, 3, 1, 3, 3, 3, 1, 0, 3, 0, 0, 1, 3, 3, 3, 0, 3, 3, 0, 3, 3, 3, 1, 3]",34,,,2.6246719160104988,,,,,17,2.4038461538461537
soccer_ternary,Bundesliga,2008,Bielefeld,"[1, 1, 0, 0, 3, 1, 0, 0, 1, 1, 0, 0, 1, 3, 0, 1, 1, 3, 1, 0, 1, 1, 1, 3, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]",34,,,1.7391304347826086,,,,,10,15.384615384615385
soccer_ternary,Bundesliga,2008,Bochum,"[0, 1, 0, 3, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 3, 0, 3, 1, 3, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0, 3, 1]",34,,,1.0582010582010581,,,,,7,4.3478260869565215
soccer_ternary,Bundesliga,2008,Cottbus,"[0, 1, 0, 0, 1, 3, 0, 0, 0, 1, 0, 0, 3, 0, 3, 0, 1, 0, 3, 1, 3, 0, 0, 0, 0, 0, 3, 0, 3, 1, 0, 0, 0, 3]",34,,,1.3297872340425532,,,,,13,2.5316455696202533
soccer_ternary,Bundesliga,2008,Dortmund,"[3, 1, 3, 1, 0, 3, 1, 1, 1, 3, 1, 0, 3, 3, 1, 1, 3, 1, 0, 1, 1, 1, 0, 1, 3, 3, 3, 3, 3, 3, 3, 0, 3, 1]",34,,,1.6313213703099512,,,,,3,2.6315789473684212
soccer_ternary,Bundesliga,2008,Ein Frankfurt,"[0, 1, 1, 0, 1, 0, 0, 3, 3, 0, 3, 1, 0, 3, 0, 3, 0, 0, 1, 0, 3, 0, 1, 1, 1, 3, 0, 3, 0, 0, 1, 0, 0, 0]",34,,,3.1746031746031744,,,,,6,20.408163265306122
soccer_ternary,Bundesliga,2008,FC Koln,"[0, 1, 3, 0, 0, 3, 3, 3, 0, 0, 3, 3, 0, 0, 0, 0, 3, 1, 1, 1, 3, 1, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 3, 1]",34,,,3.508771929824561,,,,,12,6.097560975609756
soccer_ternary,Bundesliga,2008,Hamburg,"[1, 3, 3, 3, 0, 3, 3, 1, 0, 3, 0, 3, 0, 3, 1, 3, 3, 3, 0, 3, 3, 0, 0, 3, 3, 3, 0, 3, 0, 1, 0, 3, 0, 3]",34,,,3.3003300330033003,,,,,8,6.289308176100629
soccer_ternary,Bundesliga,2008,Hannover,"[0, 1, 0, 3, 0, 3, 1, 0, 1, 0, 3, 0, 1, 0, 3, 0, 1, 3, 0, 1, 0, 3, 0, 1, 1, 0, 3, 0, 3, 3, 1, 3, 0, 1]",34,,,1.2165450121654502,,,,,2,2.4390243902439024
soccer_ternary,Bundesliga,2008,Hertha,"[3, 1, 0, 1, 3, 0, 3, 3, 1, 3, 0, 3, 3, 3, 3, 0, 3, 3, 1, 3, 0, 3, 3, 3, 0, 0, 0, 3, 3, 1, 3, 3, 1, 0]",34,,,2.4096385542168677,,,,,10,7.092198581560283
soccer_ternary,Bundesliga,2008,Hoffenheim,"[3, 3, 0, 1, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 0, 1, 3, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 3, 3, 1, 3]",34,,,30.788177339901477,,,,,16,75.642965204236
soccer_ternary,Bundesliga,2008,Karlsruhe,"[3, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 3, 1, 0, 0, 0, 0, 0, 1, 0, 1, 3, 1, 0, 0, 3, 3]",34,,,1.4326647564469914,,,,,14,1.8248175182481752
soccer_ternary,Bundesliga,2008,Leverkusen,"[0, 3, 3, 0, 3, 3, 0, 3, 3, 3, 3, 1, 3, 0, 0, 3, 1, 1, 0, 3, 0, 0, 1, 0, 1, 3, 1, 0, 0, 3, 1, 0, 3, 0]",34,,,25.641025641025642,,,,,17,27.027027027027028
soccer_ternary,Bundesliga,2008,MGladbach,"[0, 0, 3, 0, 0, 0, 0, 1, 3, 0, 0, 3, 1, 0, 0, 0, 0, 0, 1, 1, 3, 0, 3, 3, 0, 1, 0, 0, 1, 0, 3, 3, 0, 1]",34,,,1.1086474501108647,,,,,2,1.7921146953405018
soccer_ternary,Bundesliga,2008,Schalke 04,"[3, 1, 3, 1, 3, 0, 1, 1, 1, 3, 3, 0, 0, 3, 0, 3, 1, 0, 3, 0, 1, 3, 3, 0, 0, 3, 3, 3, 3, 0, 0, 0, 1, 0]",34,,,2.826935037032849,,,,,5,57.01254275940707
soccer_ternary,Bundesliga,2008,Stuttgart,"[3, 0, 3, 1, 3, 0, 3, 0, 3, 0, 0, 1, 1, 0, 3, 3, 1, 3, 3, 1, 1, 3, 3, 0, 3, 3, 3, 3, 3, 1, 3, 3, 3, 0]",34,,,1.02880658436214,,,,,1,4.366812227074236
soccer_ternary,Bundesliga,2008,Werder Bremen,"[1, 1, 0, 3, 3, 3, 0, 1, 1, 0, 3, 1, 3, 0, 3, 0, 3, 0, 0, 1, 0, 1, 1, 3, 0, 3, 1, 0, 3, 0, 3, 3, 0, 0]",34,,,4.545454545454546,,,,,2,8.130081300813009
soccer_ternary,Bundesliga,2008,Wolfsburg,"[3, 1, 1, 1, 3, 0, 1, 3, 0, 3, 0, 3, 0, 3, 1, 3, 0, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 0, 3, 3, 3]",34,,,1.0131712259371835,,,,,6,1.9880715705765408
soccer_ternary,Bundesliga,2009,Bayern Munich,"[1, 1, 0, 3, 3, 3, 0, 1, 3, 3, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 1, 3, 0, 0, 3, 1, 3, 1, 3, 3]",34,,,1.303780964797914,,,,,8,4.273504273504273
soccer_ternary,Bundesliga,2009,Bochum,"[1, 0, 3, 0, 0, 0, 3, 1, 0, 0, 0, 0, 3, 1, 1, 0, 3, 3, 1, 1, 1, 3, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",34,,,3.100390649221802,,,,,10,227.27272727272728
soccer_ternary,Bundesliga,2009,Dortmund,"[3, 0, 1, 1, 0, 1, 0, 3, 3, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 0, 0, 0, 3, 0, 3, 3, 3, 1, 3, 0, 1, 3, 1, 0]",34,,,2.7548209366391183,,,,,5,6.802721088435374
soccer_ternary,Bundesliga,2009,Ein Frankfurt,"[3, 1, 1, 1, 3, 1, 0, 0, 3, 0, 3, 0, 0, 3, 3, 1, 1, 3, 1, 0, 3, 3, 1, 0, 0, 0, 3, 3, 3, 0, 1, 1, 0, 0]",34,,,2.183406113537118,,,,,5,17.54385964912281
soccer_ternary,Bundesliga,2009,FC Koln,"[0, 0, 1, 0, 0, 3, 0, 1, 3, 1, 0, 3, 0, 1, 1, 1, 3, 0, 3, 3, 1, 0, 0, 1, 1, 0, 1, 3, 0, 3, 3, 0, 1, 0]",34,,,1.5082956259426847,,,,,3,4.184100418410042
soccer_ternary,Bundesliga,2009,Freiburg,"[1, 0, 0, 3, 0, 3, 3, 0, 0, 0, 0, 3, 0, 3, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 1, 1, 0, 3, 3, 1, 3]",34,,,2.0120724346076457,,,,,17,2.044989775051125
soccer_ternary,Bundesliga,2009,Hamburg,"[1, 3, 3, 3, 3, 1, 3, 3, 1, 1, 0, 1, 0, 1, 1, 3, 3, 3, 0, 1, 1, 3, 1, 0, 3, 0, 1, 0, 1, 3, 0, 0, 3, 1]",34,,,8.403361344537815,,,,,16,20.0
soccer_ternary,Bundesliga,2009,Hannover,"[0, 1, 3, 0, 1, 1, 0, 3, 0, 3, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 1, 3, 0, 0, 3, 3]",34,,,1.953125,,,,,17,2.0
soccer_ternary,Bundesliga,2009,Hertha,"[3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 3, 1, 1, 0, 1, 3, 0, 0, 0, 3, 1, 3, 0, 1, 0, 1, 0]",34,,,1.0141987829614605,,,,,5,2.824858757062147
soccer_ternary,Bundesliga,2009,Hoffenheim,"[1, 0, 1, 3, 3, 3, 3, 0, 0, 3, 3, 0, 3, 0, 1, 1, 0, 0, 0, 0, 3, 0, 1, 3, 0, 0, 1, 1, 0, 0, 1, 3, 3, 1]",34,,,4.739336492890995,,,,,17,5.649717514124294
soccer_ternary,Bundesliga,2009,Leverkusen,"[1, 3, 3, 3, 3, 1, 3, 3, 1, 1, 1, 3, 1, 3, 1, 1, 3, 3, 3, 3, 1, 3, 1, 1, 0, 3, 0, 0, 0, 1, 0, 3, 1, 1]",34,,,13.395847287340924,,,,,12,500.0
soccer_ternary,Bundesliga,2009,MGladbach,"[1, 3, 0, 3, 0, 0, 0, 0, 0, 1, 3, 1, 3, 3, 0, 3, 0, 0, 1, 3, 0, 3, 1, 1, 0, 0, 1, 3, 0, 3, 0, 1, 0, 1]",34,,,2.6109660574412534,,,,,4,5.2631578947368425
soccer_ternary,Bundesliga,2009,Mainz,"[1, 1, 3, 0, 3, 3, 0, 3, 0, 3, 1, 3, 1, 1, 0, 1, 0, 0, 3, 0, 3, 1, 1, 0, 3, 3, 0, 0, 0, 3, 3, 1, 1, 1]",34,,,2.0202020202020203,,,,,8,2.9940119760479043
soccer_ternary,Bundesliga,2009,Nurnberg,"[0, 1, 0, 1, 3, 0, 0, 0, 3, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 3, 0, 0, 1, 1, 3, 3, 1, 0, 3, 0, 0, 0, 0, 3]",34,,,1.179245283018868,,,,,5,2.881844380403458
soccer_ternary,Bundesliga,2009,Schalke 04,"[3, 3, 1, 0, 3, 0, 3, 3, 3, 1, 1, 1, 3, 0, 3, 3, 3, 3, 1, 3, 1, 3, 0, 3, 3, 3, 1, 3, 0, 0, 3, 3, 0, 1]",34,,,2.4213075060532687,,,,,6,10.869565217391305
soccer_ternary,Bundesliga,2009,Stuttgart,"[0, 3, 1, 1, 0, 0, 3, 0, 0, 0, 1, 1, 1, 0, 1, 1, 3, 3, 3, 3, 3, 0, 3, 3, 1, 0, 3, 3, 3, 3, 3, 3, 1, 1]",34,,,1.0,,,,,2,3.389830508474576
soccer_ternary,Bundesliga,2009,Werder Bremen,"[0, 1, 3, 3, 1, 1, 3, 3, 3, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 3, 3, 1, 3, 1, 3, 3, 3, 0, 3, 3, 3, 3, 1]",34,,,1.267427122940431,,,,,1,2.044989775051125
soccer_ternary,Bundesliga,2009,Wolfsburg,"[3, 3, 0, 0, 0, 3, 3, 1, 3, 1, 1, 3, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 3, 3, 3, 3, 0, 3, 3, 3, 0, 0, 1, 3]",34,,,1.589825119236884,,,,,4,2.9154518950437316
soccer_ternary,Bundesliga,2010,Bayern Munich,"[3, 0, 1, 1, 3, 0, 0, 3, 1, 3, 1, 3, 1, 3, 0, 3, 3, 1, 3, 3, 0, 3, 3, 0, 0, 3, 3, 3, 1, 3, 1, 3, 3, 3]",34,,,1.1574074074074074,,,,,11,1.321003963011889
soccer_ternary,Bundesliga,2010,Dortmund,"[0, 3, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 0, 3, 1, 3, 1, 1, 3, 3, 3, 0, 1, 3, 1, 3, 0, 3, 0, 3]",34,,,11.764705882352942,,,,,9,20.0
soccer_ternary,Bundesliga,2010,Ein Frankfurt,"[0, 0, 3, 0, 0, 3, 3, 3, 1, 3, 3, 1, 0, 0, 3, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 1, 1, 0, 1, 0, 0, 0]",34,,,98.4251968503937,,,,,17,99.50248756218906
