League,Season,Team,Sequence,n,n1,n2,k,k1,k2,c1,c2,c3
Premier_League,2014,Tottenham,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1]",31,16,15,19,10,9,1.7978820450629376,2.2562155527070686,1.6501650165016502
Premier_League,2014,West Brom,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0]",27,14,13,11,4,7,1.1207238255659844,1.0999339125778373,1.0427528675703859
Premier_League,2014,West Ham,"[0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",27,14,13,12,9,3,10.022991290418943,63.88124363639353,26.102845210127903
Premier_League,2015,Arsenal,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1]",27,14,13,20,11,9,2.238201664125662,3.4482962377163235,2.1459227467811157
Premier_League,2015,Aston Villa,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",30,15,15,3,1,2,1.2255819181281233,1.3724975073949208,1.1210762331838564
Premier_League,2015,Bournemouth,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]",29,15,14,11,5,6,1.3381468479420802,1.4258931511871338,1.2121212121212122
Premier_League,2015,Chelsea,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",24,12,12,12,4,8,1.0787463787200422,1.0540020228102087,1.019367991845056
Premier_League,2015,Crystal Palace,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",29,15,14,11,9,2,18.233382512753504,178.0093914426987,70.47216349541931
Premier_League,2015,Everton,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",24,12,12,11,6,5,1.9867909498578886,2.932355002629788,1.9920318725099602
Premier_League,2015,Leicester,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",26,13,13,23,11,12,1.2549350830181452,1.3692202080625517,1.1312217194570136
Premier_League,2015,Liverpool,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",26,13,13,16,8,8,1.6573792268189893,2.0,1.492537313432836
Premier_League,2015,Man City,"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",29,15,14,19,10,9,1.7822531048924324,2.2402141126481725,1.7006802721088434
Premier_League,2015,Man United,"[1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",29,15,14,19,10,9,1.7822531048924324,2.2402141126481725,1.680672268907563
Premier_League,2015,Newcastle,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1]",28,14,14,9,4,5,1.3819950543360615,1.5217617602932303,1.2578616352201257
Premier_League,2015,Norwich,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",31,16,15,9,6,3,3.068932870970817,7.0573966406618664,3.861003861003861
Premier_League,2015,Southampton,"[0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",29,15,14,18,7,11,1.0580269137100597,1.0399460889896046,1.016260162601626
Premier_League,2015,Stoke,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1]",29,15,14,14,8,6,2.2392671791806773,3.492564201602757,2.2988505747126435
Premier_League,2015,Sunderland,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1]",26,13,13,9,3,6,1.1404595918962377,1.1212023997753857,1.0493179433368311
Premier_League,2015,Swansea,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",27,14,13,12,4,8,1.0689553436212915,1.044374195426154,1.0121457489878543
Premier_League,2015,Tottenham,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]",25,13,12,19,10,9,1.7308507224448817,2.1967338249334194,1.6051364365971108
Premier_League,2015,Watford,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",29,15,14,12,8,4,4.083455123877158,11.358749492184556,6.023007890140336
Premier_League,2015,West Brom,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",25,13,12,10,5,5,1.503287936727688,1.770193161216196,1.394700139470014
Premier_League,2015,West Ham,"[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]",24,12,12,16,8,8,1.6476491652327578,2.0,1.4792899408284024
Premier_League,2016,Arsenal,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",32,16,16,23,13,10,3.5713133228949046,8.396836156385978,4.784688995215311
Premier_League,2016,Bournemouth,"[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",28,14,14,12,6,6,1.6379481654980252,2.0,1.5723270440251573
Premier_League,2016,Burnley,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",31,16,15,11,6,5,1.8232794953008047,2.473584629491664,1.838235294117647
Premier_League,2016,Chelsea,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]",35,18,17,30,16,14,2.24114546229291,3.443775437325638,2.1141649048625792
Premier_League,2016,Crystal Palace,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0]",33,17,16,12,4,8,1.0915394049848879,1.0605300047045927,1.0235414534288638
Premier_League,2016,Everton,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]",28,14,14,17,8,9,1.4245592388561574,1.537032106784853,1.277139208173691
Premier_League,2016,Hull,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",31,16,15,9,3,6,1.1281393102293154,1.1066290067162186,1.0395010395010396
Premier_League,2016,Leicester,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0]",30,15,15,12,5,7,1.2708146454542482,1.2953842236711035,1.1325028312570782
Premier_League,2016,Liverpool,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1]",28,14,14,22,12,10,2.843482019820793,5.602534042157461,2.849002849002849
Premier_League,2016,Man City,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",29,15,14,23,12,11,1.731660653462399,2.1635809693258823,1.6103059581320451
Premier_League,2016,Man United,"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",23,12,11,18,9,9,1.3765631932241689,1.529172399526806,1.2360939431396787
Premier_League,2016,Middlesbrough,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",25,13,12,5,4,1,3.6379788070917107,12.408657587544567,5.2356020942408374
Premier_League,2016,Southampton,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0]",28,14,14,12,6,6,1.6379481654980252,2.0,1.5408320493066257
Premier_League,2016,Stoke,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",27,14,13,11,6,5,1.8100308448907698,2.4499781008658434,1.845018450184502
Premier_League,2016,Sunderland,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",32,16,16,6,4,2,2.501353158717468,5.478997645669047,2.9154518950437316
Premier_League,2016,Swansea,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1]",33,17,16,12,4,8,1.0915394049848879,1.0605300047045927,1.0341261633919339
Premier_League,2016,Tottenham,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",30,15,15,26,13,13,1.630363234410403,2.0,1.4104372355430184
Premier_League,2016,Watford,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",31,16,15,11,6,5,1.8232794953008047,2.473584629491664,1.9157088122605364
Premier_League,2016,West Brom,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",29,15,14,12,8,4,4.083455123877158,11.358749492184556,5.847953216374269
Premier_League,2016,West Ham,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1]",29,15,14,12,6,6,1.5298926367629486,1.7792767844805109,1.443001443001443
Premier_League,2017,Arsenal,"[1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",32,16,16,19,11,8,3.312685596589562,7.1370880892901445,4.504504504504505
Premier_League,2017,Bournemouth,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1]",27,14,13,11,4,7,1.1207238255659844,1.0999339125778373,1.0395010395010396
Premier_League,2017,Brighton,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0]",25,13,12,9,5,4,1.8045939709170182,2.5330520271144654,1.6920473773265652
Premier_League,2017,Burnley,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",26,13,13,14,9,5,4.952093938005713,17.303747393331143,8.43810648890389
Premier_League,2017,Chelsea,"[0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",31,16,15,21,12,9,2.8786667255329395,5.3770815054009695,3.278688524590164
Premier_League,2017,Crystal Palace,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]",27,14,13,11,4,7,1.1207238255659844,1.0999339125778373,1.0493179433368311
Premier_League,2017,Everton,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0]",28,14,14,13,7,6,1.9895619021522117,2.837933762005624,2.05761316872428
Premier_League,2017,Huddersfield,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",28,14,14,9,5,4,1.945292882465108,2.916583536972889,1.941747572815534
Premier_League,2017,Leicester,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",27,14,13,12,7,5,2.2576231382650804,3.659049460573796,2.487562189054726
Premier_League,2017,Liverpool,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",26,13,13,21,11,10,2.1288119673002748,3.232288800021739,1.9455252918287937
Premier_League,2017,Man City,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",34,17,17,32,17,15,3.7860363457625343,13.801405160360831,4.219409282700422
Premier_League,2017,Man United,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",32,16,16,25,13,12,2.098588891053849,2.9898527317005703,1.953125
Premier_League,2017,Newcastle,"[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1]",30,15,15,12,4,8,1.1050302623732664,1.0729827456147283,1.0309278350515463
Premier_League,2017,Southampton,"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",23,12,11,7,4,3,1.7959676272013094,2.6583380892469943,1.7182130584192439
Premier_League,2017,Stoke,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",26,13,13,7,4,3,1.9231719424486764,3.0377264526688803,2.044989775051125
Premier_League,2017,Swansea,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",29,15,14,8,3,5,1.194241822627874,1.207791234343046,1.098901098901099
Premier_League,2017,Tottenham,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",30,15,15,23,10,13,1.1153424241769883,1.108230375501664,1.02880658436214
Premier_League,2017,Watford,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",30,15,15,11,6,5,1.961585401075573,2.837740117733259,1.941747572815534
Premier_League,2017,West Brom,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",25,13,12,6,3,3,1.4716416311930953,1.8356077008650071,1.392757660167131
Premier_League,2017,West Ham,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1]",26,13,13,10,4,6,1.2421188280651394,1.2659130648831014,1.1198208286674132
Premier_League,2018,Arsenal,"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1]",31,16,15,21,12,9,2.8786667255329395,5.3770815054009695,3.1545741324921135
Premier_League,2018,Bournemouth,"[1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",32,16,16,13,8,5,3.2206778840762706,7.1370880892901445,4.184100418410042
Premier_League,2018,Brighton,"[0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",29,15,14,9,6,3,3.0836058245481537,7.141884251888991,4.201680672268908
Premier_League,2018,Burnley,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",31,16,15,11,3,8,1.0482390088928275,1.0226573993471653,1.0050251256281406
Premier_League,2018,Cardiff,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",34,17,17,10,5,5,1.6188078226262497,2.0,1.51285930408472
Premier_League,2018,Chelsea,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",29,15,14,21,12,9,2.960677196808087,5.812522545340308,3.597122302158273
Premier_League,2018,Crystal Palace,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]",31,16,15,14,5,9,1.0855282664839687,1.0570584371191878,1.0204081632653061
Premier_League,2018,Everton,"[1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]",29,15,14,15,7,8,1.3365817510220201,1.4011932769302333,1.2269938650306749
Premier_League,2018,Fulham,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",33,17,16,7,3,4,1.3148283296226588,1.4342995959754699,1.2269938650306749
Premier_League,2018,Huddersfield,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",31,16,15,3,2,1,1.7655910090854823,3.43045512363755,1.8181818181818181
Premier_League,2018,Leicester,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]",31,16,15,15,8,7,1.816345496148979,2.3453130771566144,1.7482517482517483
Premier_League,2018,Liverpool,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",31,16,15,30,16,14,2.573974139097947,6.807840024040478,2.1231422505307855
Premier_League,2018,Man City,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",36,18,18,32,15,17,1.1363898108273567,1.1688007570239354,1.0626992561105206
Premier_League,2018,Man United,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0]",29,15,14,19,10,9,1.7822531048924324,2.2402141126481725,1.663893510815308
Premier_League,2018,Newcastle,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",29,15,14,12,4,8,1.0776225398822463,1.0503551609893629,1.015228426395939
Premier_League,2018,Southampton,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",26,13,13,9,3,6,1.1404595918962377,1.1212023997753857,1.0548523206751055
Premier_League,2018,Tottenham,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",36,18,18,23,14,9,6.1398387066215685,24.169013817947803,12.26692836113837
Premier_League,2018,Watford,"[1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0]",30,15,15,14,8,6,2.4961507090976705,4.308354880446086,2.717391304347826
Premier_League,2018,West Ham,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1]",31,16,15,15,8,7,1.816345496148979,2.3453130771566144,1.8281535648994516
Premier_League,2018,Wolves,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0]",29,15,14,16,8,8,1.5200667549213656,1.7192277091237715,1.375515818431912
Premier_League,2019,Arsenal,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",18,9,9,10,5,5,1.5982372738197201,2.0,1.3986013986013985
Premier_League,2019,Aston Villa,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",26,13,13,7,4,3,1.9231719424486764,3.0377264526688803,2.092050209205021
Premier_League,2019,Bournemouth,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",25,13,12,7,5,2,3.2926615611315295,8.877048632583316,4.587155963302752
Premier_League,2019,Brighton,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]",20,10,10,7,4,3,1.946180267227197,3.128874764752972,1.9920318725099602
Premier_League,2019,Burnley,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]",26,13,13,13,5,8,1.1539653472320046,1.1359225248742462,1.0471204188481675
Premier_League,2019,Chelsea,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]",25,13,12,16,9,7,2.2428629049510174,3.5048840568790505,2.34192037470726
Premier_League,2019,Crystal Palace,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",23,12,11,11,6,5,1.7899862238990818,2.417108064126459,1.721170395869191
Premier_League,2019,Everton,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1]",23,12,11,11,4,7,1.0960557420235881,1.0788332563223442,1.0319917440660475
Premier_League,2019,Leicester,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",24,12,12,16,10,6,5.626750944954417,24.019835581121114,10.305028854080792
Premier_League,2019,Liverpool,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",29,15,14,28,15,13,2.576281543157095,6.8458334831090655,2.1052631578947367
Premier_League,2019,Man City,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]",28,14,14,20,10,10,1.6668659918797977,2.0,1.485884101040119
Premier_League,2019,Man United,"[1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]",22,11,11,14,6,8,1.2120587482619556,1.2310716467889455,1.1049723756906078
Premier_League,2019,Newcastle,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1]",22,11,11,10,5,5,1.6093503924934975,2.0,1.4880952380952381
Premier_League,2019,Norwich,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",25,13,12,5,3,2,1.7910049511836112,2.9030923568024134,1.7921146953405018
Premier_League,2019,Sheffield United,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0]",20,10,10,11,6,5,2.0177749493992296,3.062341080606125,2.109704641350211
Premier_League,2019,Southampton,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1]",28,14,14,12,4,8,1.0979001863046656,1.0675950233550218,1.0183299389002036
Premier_League,2019,Tottenham,"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1]",22,11,11,12,6,6,1.6267501106170124,2.0,1.4992503748125936
Premier_League,2019,Watford,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0]",22,11,11,6,1,5,1.0540146636658485,1.028547912021287,1.0030090270812437
