,League,Season,Team,Sequence,n,n1,n2,k,k1,k2,Team_Name,c2,c3
653,Premier_League,2010,Birmingham,"[1, 3, 1, 1, 0, 1, 0, 0, 3, 1, 1, 0, 1, 3, 1, 1, 0, 1, 0, 3, 1, 0, 1, 3, 3, 0, 0, 1, 0, 3, 1, 3, 0, 0, 1, 0, 0, 0]",38,19,19,39,19,20,2010 Birmingham,1.7293550213754278,1.597444089456869
654,Premier_League,2010,Blackburn,"[3, 0, 0, 1, 1, 3, 0, 1, 0, 0, 3, 3, 0, 3, 0, 3, 0, 1, 0, 3, 0, 3, 0, 3, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 1, 3]",38,19,19,43,22,21,2010 Blackburn,2.3619058511628346,2.0408163265306123
655,Premier_League,2010,Blackpool,"[3, 0, 1, 3, 0, 0, 3, 0, 0, 3, 1, 0, 1, 3, 1, 3, 3, 0, 0, 3, 0, 0, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 0, 1, 1, 1, 3, 0]",38,19,19,39,25,14,2010 Blackpool,66.92328910469043,9.803921568627452
656,Premier_League,2010,Bolton,"[1, 3, 1, 0, 1, 1, 1, 3, 1, 0, 3, 1, 3, 3, 1, 0, 3, 0, 3, 0, 0, 1, 0, 0, 3, 0, 3, 1, 3, 0, 0, 3, 3, 0, 0, 0, 0, 0]",38,19,19,46,29,17,2010 Bolton,91.02917518364706,11.848341232227488
657,Premier_League,2010,Chelsea,"[3, 3, 3, 3, 3, 0, 3, 1, 3, 3, 0, 3, 0, 0, 1, 1, 1, 0, 3, 1, 0, 3, 3, 3, 0, 1, 3, 3, 3, 1, 3, 3, 3, 3, 3, 0, 1, 0]",38,19,19,71,34,37,2010 Chelsea,1.3909276228623844,1.4513788098693758
658,Premier_League,2010,Everton,"[0, 1, 0, 1, 0, 1, 3, 3, 1, 3, 1, 1, 0, 1, 0, 1, 1, 3, 1, 0, 3, 1, 1, 0, 3, 0, 3, 3, 1, 3, 1, 3, 3, 0, 1, 3, 0, 3]",38,19,19,54,22,32,2010 Everton,1.031292865112548,1.0869565217391304
659,Premier_League,2010,Fulham,"[1, 1, 1, 3, 1, 1, 1, 0, 0, 3, 1, 0, 1, 0, 1, 0, 1, 0, 3, 0, 3, 1, 3, 0, 3, 1, 1, 1, 3, 0, 3, 0, 1, 3, 3, 0, 3, 1]",38,19,19,49,19,30,2010 Fulham,1.0190697892976468,1.0615711252653928
660,Premier_League,2010,Liverpool,"[1, 0, 3, 1, 0, 1, 0, 0, 3, 3, 3, 1, 0, 3, 0, 3, 0, 0, 3, 0, 0, 1, 3, 3, 3, 3, 1, 0, 3, 3, 0, 3, 1, 3, 3, 3, 0, 0]",38,19,19,58,25,33,2010 Liverpool,1.0717733594552075,1.1627906976744187
661,Premier_League,2010,Man City,"[1, 3, 0, 1, 3, 3, 3, 3, 0, 0, 3, 1, 1, 3, 1, 3, 3, 0, 3, 3, 3, 1, 3, 0, 1, 3, 0, 1, 3, 0, 3, 0, 3, 3, 0, 3, 3, 3]",38,19,19,71,35,36,2010 Man City,1.7342651469968882,1.7921146953405018
662,Premier_League,2010,Man United,"[3, 1, 3, 1, 3, 1, 1, 1, 3, 3, 3, 1, 1, 3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 0, 3, 3, 0, 0, 3, 3, 3, 1, 3, 0, 3, 1, 3]",38,19,19,80,41,39,2010 Man United,2.931642324945301,2.1645021645021645
663,Premier_League,2010,Newcastle,"[0, 3, 1, 0, 3, 0, 0, 1, 3, 3, 3, 0, 1, 0, 1, 0, 3, 0, 0, 3, 3, 1, 1, 0, 1, 1, 3, 1, 0, 0, 3, 0, 1, 1, 0, 3, 1, 1]",38,19,19,46,22,24,2010 Newcastle,1.5415460052059684,1.567398119122257
664,Premier_League,2010,Stoke,"[0, 0, 0, 3, 1, 3, 3, 0, 0, 0, 0, 3, 3, 3, 1, 1, 0, 3, 0, 3, 0, 3, 0, 0, 3, 0, 0, 1, 0, 3, 1, 0, 1, 3, 1, 3, 0, 0]",38,19,19,46,24,22,2010 Stoke,2.8465651863125943,2.159827213822894
665,Premier_League,2010,Sunderland,"[1, 0, 3, 1, 1, 1, 1, 1, 3, 0, 3, 1, 3, 1, 0, 3, 1, 3, 0, 0, 3, 3, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3, 0, 3]",38,19,19,47,27,20,2010 Sunderland,10.934901624162224,4.545454545454546
666,Premier_League,2010,Tottenham,"[1, 3, 0, 1, 3, 0, 3, 3, 1, 0, 0, 1, 3, 3, 3, 1, 1, 3, 3, 3, 0, 1, 1, 3, 3, 3, 0, 1, 1, 1, 3, 1, 1, 0, 1, 0, 3, 3]",38,19,19,62,33,29,2010 Tottenham,4.425268424340056,2.9239766081871346
667,Premier_League,2010,West Brom,"[0, 3, 0, 1, 3, 3, 1, 1, 3, 0, 0, 1, 0, 0, 3, 3, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 1, 1, 3, 1, 3, 3, 0, 1, 3, 0, 3, 1]",38,19,19,47,22,25,2010 West Brom,1.396776999059922,1.466275659824047
668,Premier_League,2010,West Ham,"[0, 0, 0, 0, 1, 3, 1, 1, 0, 0, 1, 1, 1, 0, 3, 0, 0, 1, 3, 1, 3, 0, 0, 1, 3, 0, 1, 3, 3, 1, 0, 0, 0, 0, 0, 1, 0, 0]",38,19,19,33,16,17,2010 West Ham,1.718786208007042,1.6129032258064515
669,Premier_League,2010,Wigan,"[0, 0, 3, 1, 0, 1, 3, 1, 1, 0, 0, 1, 3, 0, 0, 1, 1, 3, 1, 0, 1, 1, 0, 0, 1, 3, 1, 0, 0, 3, 1, 0, 3, 0, 1, 1, 3, 3]",38,19,19,42,20,22,2010 Wigan,1.5358365198579023,1.5527950310559007
670,Premier_League,2010,Wolves,"[3, 1, 1, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3, 0, 3, 0, 3, 0, 3, 0, 0, 0, 3, 0, 1, 3, 1, 3, 0, 0, 1, 0, 1, 3, 3, 0]",38,19,19,40,18,22,2010 Wolves,1.2758819421237624,1.3717421124828533
671,Premier_League,2011,Arsenal,"[1, 0, 0, 3, 0, 3, 0, 3, 3, 3, 3, 3, 1, 3, 3, 0, 3, 1, 3, 0, 0, 0, 1, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 0, 1, 1, 1, 3]",38,19,19,70,36,34,2011 Arsenal,2.8554949064553266,2.079002079002079
672,Premier_League,2011,Aston Villa,"[1, 3, 1, 1, 1, 1, 3, 0, 0, 1, 3, 0, 1, 0, 3, 0, 0, 1, 3, 0, 1, 3, 1, 0, 0, 1, 1, 3, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",38,19,19,38,23,15,2011 Aston Villa,17.86330661282091,6.410256410256411
673,Premier_League,2011,Blackburn,"[0, 0, 0, 1, 3, 0, 0, 1, 0, 1, 0, 1, 0, 3, 0, 0, 0, 1, 3, 0, 3, 1, 0, 0, 3, 0, 1, 3, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0]",38,19,19,31,14,17,2011 Blackburn,1.3584485540286095,1.4265335235378032
674,Premier_League,2011,Bolton,"[3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 1, 3, 0, 3, 1, 0, 0, 0, 0, 3, 3, 3, 0, 0, 1, 3, 1, 0, 1, 1]",38,19,19,36,13,23,2011 Bolton,1.0224504269647894,1.0695187165775402
675,Premier_League,2011,Chelsea,"[1, 3, 3, 3, 0, 3, 3, 3, 0, 0, 3, 0, 3, 3, 3, 1, 1, 1, 0, 3, 3, 1, 1, 1, 0, 3, 0, 3, 0, 1, 3, 3, 1, 1, 3, 0, 0, 3]",38,19,19,64,34,30,2011 Chelsea,4.441888716098903,2.9154518950437316
676,Premier_League,2011,Everton,"[0, 3, 1, 3, 0, 0, 0, 3, 0, 0, 3, 3, 0, 0, 1, 3, 1, 3, 0, 0, 1, 1, 3, 1, 3, 1, 3, 0, 0, 3, 3, 1, 3, 1, 3, 1, 1, 3]",38,19,19,56,24,32,2011 Everton,1.0717733594552077,1.1363636363636365
677,Premier_League,2011,Fulham,"[1, 0, 0, 1, 1, 1, 3, 0, 0, 3, 0, 1, 1, 3, 0, 3, 0, 1, 1, 3, 0, 3, 1, 0, 3, 3, 3, 0, 0, 0, 3, 3, 1, 3, 0, 3, 3, 0]",38,19,19,52,20,32,2011 Fulham,1.012165761626636,1.0559662090813093
678,Premier_League,2011,Liverpool,"[1, 3, 3, 0, 0, 3, 3, 1, 1, 3, 1, 3, 1, 0, 3, 3, 1, 1, 3, 0, 1, 0, 3, 1, 0, 0, 0, 3, 0, 0, 0, 1, 3, 0, 3, 0, 3, 0]",38,19,19,52,34,18,2011 Liverpool,762.2185203731677,30.883261272390364
679,Premier_League,2011,Man City,"[3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 1, 3, 0, 3, 3, 1, 0, 3, 3, 3, 0, 3, 3, 3, 3, 0, 3, 1, 1, 0, 3, 3, 3, 3, 3, 3]",38,19,19,89,45,44,2011 Man City,2.4362719723060406,1.996007984031936
680,Premier_League,2011,Man United,"[3, 3, 3, 3, 3, 1, 3, 1, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 0, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 1, 0, 3, 3]",38,19,19,89,45,44,2011 Man United,2.4362719723060406,1.9801980198019802
681,Premier_League,2011,Newcastle,"[1, 3, 3, 1, 1, 3, 3, 1, 3, 3, 3, 0, 1, 0, 0, 1, 0, 3, 0, 3, 3, 0, 3, 3, 0, 1, 1, 0, 3, 3, 3, 3, 3, 3, 0, 3, 0, 0]",38,19,19,65,30,35,2011 Newcastle,1.207856826954912,1.303780964797914
682,Premier_League,2011,Norwich,"[1, 1, 0, 0, 3, 3, 0, 3, 1, 1, 0, 0, 3, 0, 3, 1, 1, 0, 1, 3, 3, 1, 0, 3, 3, 0, 0, 1, 0, 3, 0, 1, 3, 0, 0, 0, 1, 3]",38,19,19,47,22,25,2011 Norwich,1.396776999059922,1.394700139470014
683,Premier_League,2011,QPR,"[0, 3, 0, 1, 3, 1, 0, 1, 3, 0, 0, 3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 3, 0, 3, 0, 3, 0, 3, 0, 3, 0]",38,19,19,37,17,20,2011 QPR,1.3778242584576796,1.4814814814814814
684,Premier_League,2011,Stoke,"[1, 1, 3, 3, 0, 1, 0, 3, 0, 0, 0, 0, 3, 3, 3, 3, 0, 1, 1, 3, 1, 0, 0, 0, 0, 3, 3, 0, 1, 1, 0, 3, 1, 0, 1, 1, 0, 1]",38,19,19,45,26,19,2011 Stoke,11.121655326187211,4.926108374384237
685,Premier_League,2011,Sunderland,"[1, 0, 1, 0, 3, 0, 1, 0, 3, 1, 0, 1, 0, 0, 3, 0, 3, 1, 3, 3, 0, 3, 3, 3, 0, 0, 1, 3, 0, 3, 1, 1, 0, 1, 1, 1, 0, 0]",38,19,19,45,21,24,2011 Sunderland,1.3941199215521631,1.4347202295552368
686,Premier_League,2011,Swansea,"[0, 1, 1, 0, 3, 0, 3, 0, 1, 3, 1, 0, 1, 0, 3, 1, 0, 1, 1, 3, 3, 0, 1, 3, 0, 0, 3, 3, 3, 0, 0, 0, 0, 3, 1, 1, 0, 3]",38,19,19,47,20,27,2011 Swansea,1.1006552493250608,1.1904761904761905
687,Premier_League,2011,Tottenham,"[0, 0, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 0, 3, 1, 3, 1, 3, 3, 1, 0, 3, 1, 3, 0, 0, 0, 1, 1, 3, 1, 0, 0, 3, 3, 1, 3]",38,19,19,69,42,27,2011 Tottenham,493.72085828836373,23.408239700374533
688,Premier_League,2011,West Brom,"[0, 0, 0, 3, 0, 1, 1, 3, 3, 0, 0, 3, 0, 1, 0, 3, 3, 1, 0, 0, 0, 3, 1, 0, 3, 3, 3, 0, 1, 0, 0, 3, 0, 3, 3, 1, 1, 0]",38,19,19,47,22,25,2011 West Brom,1.396776999059922,1.4903129657228018
689,Premier_League,2011,Wigan,"[1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 3, 1, 1, 0, 1, 0, 0, 0, 0, 1, 3, 1, 0, 1, 1, 3, 3, 0, 3, 3, 0, 3, 3, 3]",38,19,19,43,15,28,2011 Wigan,1.0060374329208532,1.037344398340249
690,Premier_League,2011,Wolves,"[3, 3, 1, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 3, 0, 0, 1, 1, 1, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",38,19,19,25,17,8,2011 Wolves,48.04024473604279,8.19672131147541
691,Premier_League,2012,Arsenal,"[1, 1, 3, 3, 1, 0, 3, 0, 3, 0, 1, 3, 1, 1, 0, 3, 3, 3, 3, 1, 0, 0, 3, 1, 3, 3, 3, 0, 3, 3, 3, 3, 1, 3, 1, 3, 3, 3]",38,19,19,73,33,40,2012 Arsenal,1.094027955826726,1.1737089201877935
692,Premier_League,2012,Aston Villa,"[0, 0, 1, 3, 0, 1, 0, 0, 1, 3, 0, 0, 1, 3, 1, 1, 3, 0, 0, 0, 1, 0, 1, 0, 1, 3, 0, 0, 3, 3, 0, 3, 1, 0, 3, 3, 0, 1]",38,19,19,41,18,23,2012 Aston Villa,1.1969986850344427,1.2987012987012987
693,Premier_League,2012,Chelsea,"[3, 3, 3, 1, 3, 3, 3, 3, 0, 1, 1, 0, 1, 1, 0, 3, 3, 3, 3, 0, 3, 1, 3, 1, 0, 3, 0, 3, 3, 0, 3, 3, 1, 3, 3, 1, 3, 3]",38,19,19,75,38,37,2012 Chelsea,2.371074402304361,1.9920318725099602
694,Premier_League,2012,Everton,"[3, 3, 0, 1, 3, 3, 1, 1, 1, 1, 3, 0, 1, 1, 1, 3, 1, 3, 3, 0, 3, 1, 1, 3, 1, 0, 0, 3, 3, 3, 1, 3, 1, 0, 3, 1, 3, 0]",38,19,19,63,33,30,2012 Everton,3.496430546591092,2.6525198938992043
695,Premier_League,2012,Fulham,"[3, 0, 0, 3, 3, 0, 1, 3, 1, 1, 1, 0, 0, 1, 0, 3, 0, 0, 1, 0, 3, 1, 0, 3, 0, 1, 3, 1, 3, 3, 0, 1, 0, 0, 0, 0, 0, 3]",38,19,19,43,21,22,2012 Fulham,1.7342651469968877,1.663893510815308
696,Premier_League,2012,Liverpool,"[0, 1, 0, 1, 0, 3, 1, 3, 1, 1, 1, 3, 1, 0, 3, 3, 0, 3, 0, 3, 3, 0, 3, 1, 1, 0, 3, 3, 3, 0, 3, 1, 1, 1, 3, 1, 3, 3]",38,19,19,61,25,36,2012 Liverpool,1.0198191902319875,1.0559662090813093
697,Premier_League,2012,Man City,"[3, 1, 3, 1, 1, 3, 3, 3, 3, 1, 3, 3, 1, 3, 1, 0, 3, 3, 0, 3, 3, 3, 3, 1, 1, 0, 3, 3, 0, 3, 3, 3, 0, 3, 1, 3, 3, 0]",38,19,19,78,39,39,2012 Man City,2.0,1.7064846416382253
698,Premier_League,2012,Man United,"[0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 1, 3, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 0, 3, 1, 3, 1, 0, 3, 1]",38,19,19,89,46,43,2012 Man United,4.023340791810167,2.7027027027027026
699,Premier_League,2012,Newcastle,"[3, 0, 1, 1, 3, 1, 0, 1, 3, 1, 0, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 1, 0, 3, 3, 0, 3, 0, 3, 0, 0, 3, 0, 1, 0, 1, 3, 0]",38,19,19,41,20,21,2012 Newcastle,1.7319987976385471,1.6611295681063123
700,Premier_League,2012,Norwich,"[0, 1, 1, 1, 0, 0, 0, 3, 1, 3, 1, 3, 1, 1, 3, 3, 3, 0, 0, 0, 0, 1, 0, 1, 1, 1, 3, 0, 1, 1, 0, 1, 0, 3, 0, 0, 3, 3]",38,19,19,44,25,19,2012 Norwich,8.052608814255985,4.11522633744856
701,Premier_League,2012,QPR,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 3, 0, 0, 0, 3, 1, 1, 1, 1, 0, 0, 3, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0]",38,19,19,25,10,15,2012 QPR,1.1479290023616722,1.1862396204033214
702,Premier_League,2012,Reading,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 3, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 0, 0]",38,19,19,28,10,18,2012 Reading,1.0426131843999202,1.0940919037199124
703,Premier_League,2012,Southampton,"[0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 1, 3, 3, 1, 0, 3, 0, 1, 1, 1, 3, 1, 1, 0, 1, 3, 0, 0, 1, 3, 3, 3, 1, 1, 0, 0, 1, 1]",38,19,19,41,17,24,2012 Southampton,1.0940279558267259,1.1507479861910241
704,Premier_League,2012,Stoke,"[1, 1, 1, 1, 0, 3, 1, 0, 1, 0, 3, 1, 3, 3, 3, 1, 1, 1, 3, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 3, 3, 1, 0, 1]",38,19,19,42,28,14,2012 Stoke,304.7478921334091,29.325513196480937
705,Premier_League,2012,Sunderland,"[1, 1, 1, 1, 3, 0, 1, 1, 0, 0, 3, 0, 1, 0, 0, 3, 0, 3, 3, 0, 0, 3, 3, 1, 0, 0, 0, 1, 0, 1, 0, 0, 3, 3, 0, 1, 1, 0]",38,19,19,39,22,17,2012 Sunderland,6.180556349996701,3.4482758620689653
706,Premier_League,2012,Swansea,"[3, 3, 1, 0, 0, 0, 1, 3, 0, 1, 1, 3, 1, 3, 3, 0, 0, 1, 1, 3, 1, 1, 3, 1, 0, 3, 0, 3, 0, 0, 0, 1, 1, 0, 1, 3, 0, 0]",38,19,19,46,25,21,2012 Swansea,4.49345412234469,2.793296089385475
707,Premier_League,2012,Tottenham,"[0, 1, 1, 3, 3, 3, 3, 0, 3, 0, 0, 0, 3, 3, 3, 0, 3, 1, 3, 3, 3, 1, 1, 1, 3, 3, 3, 3, 0, 0, 3, 1, 3, 1, 3, 1, 3, 3]",38,19,19,72,33,39,2012 Tottenham,1.138973739487284,1.256281407035176
708,Premier_League,2012,West Brom,"[3, 1, 3, 0, 3, 1, 3, 0, 0, 3, 3, 3, 3, 0, 0, 0, 1, 3, 3, 0, 0, 0, 1, 0, 0, 3, 3, 0, 3, 1, 0, 0, 1, 3, 0, 0, 0, 1]",38,19,19,49,33,16,2012 West Brom,1539.7849880895476,33.3889816360601
709,Premier_League,2012,West Ham,"[3, 0, 3, 1, 1, 3, 0, 3, 0, 1, 3, 1, 0, 0, 3, 0, 1, 0, 0, 3, 0, 1, 0, 0, 3, 0, 0, 3, 0, 3, 1, 1, 1, 3, 0, 1, 0, 3]",38,19,19,46,23,23,2012 West Ham,2.0,1.834862385321101
710,Premier_League,2012,Wigan,"[0, 3, 1, 0, 0, 0, 1, 0, 3, 3, 0, 0, 3, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 1, 1, 0, 3, 0, 3, 3, 1, 0, 0, 1, 3, 0, 0, 1]",38,19,19,36,15,21,2012 Wigan,1.127831522969926,1.2453300124533002
711,Premier_League,2013,Arsenal,"[0, 3, 3, 3, 3, 3, 1, 3, 3, 3, 0, 3, 3, 3, 1, 0, 1, 3, 3, 3, 3, 3, 1, 3, 0, 1, 3, 0, 3, 0, 1, 1, 0, 3, 3, 3, 3, 3]",38,19,19,79,42,37,2013 Arsenal,6.451933516912058,3.058103975535168
712,Premier_League,2013,Aston Villa,"[3, 0, 0, 0, 3, 3, 1, 0, 0, 1, 3, 1, 1, 3, 0, 0, 0, 0, 1, 3, 0, 1, 3, 0, 0, 1, 0, 3, 3, 0, 0, 0, 0, 1, 0, 3, 0, 0]",38,19,19,38,20,18,2013 Aston Villa,2.8939278893841527,2.320185614849188
713,Premier_League,2013,Cardiff,"[0, 3, 1, 1, 0, 3, 0, 0, 1, 3, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 3, 0, 0, 1, 0, 3, 1, 0, 0, 0]",38,19,19,30,18,12,2013 Cardiff,9.905857015568138,4.587155963302752
714,Premier_League,2013,Chelsea,"[3, 3, 1, 0, 3, 1, 3, 3, 3, 0, 1, 3, 3, 3, 0, 3, 1, 3, 3, 3, 3, 3, 1, 3, 3, 1, 3, 3, 3, 0, 3, 0, 3, 3, 0, 3, 1, 3]",38,19,19,82,40,42,2013 Chelsea,1.5114571401692003,1.485884101040119
715,Premier_League,2013,Crystal Palace,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 3, 3, 0, 0, 3, 0, 1, 0, 3, 3, 0, 3, 0, 1, 0, 1, 0, 3, 3, 3, 3, 3, 0, 1, 1]",38,19,19,45,16,29,2013 Crystal Palace,1.0064109443055278,1.0482180293501049
716,Premier_League,2013,Everton,"[1, 1, 1, 3, 3, 3, 0, 3, 3, 1, 1, 1, 3, 3, 1, 3, 3, 0, 3, 1, 3, 1, 0, 3, 0, 0, 3, 3, 3, 3, 3, 3, 3, 0, 3, 0, 0, 3]",38,19,19,72,37,35,2013 Everton,2.866240845743752,2.3094688221709005
717,Premier_League,2013,Fulham,"[3, 0, 0, 1, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 3, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 0, 3, 3, 0, 1, 0, 1]",38,19,19,32,16,16,2013 Fulham,2.0,1.8726591760299625
718,Premier_League,2013,Hull,"[0, 3, 0, 1, 3, 3, 1, 0, 0, 3, 0, 0, 3, 0, 1, 1, 1, 0, 3, 0, 0, 0, 0, 1, 3, 0, 3, 0, 0, 3, 0, 0, 3, 0, 1, 0, 0, 0]",38,19,19,37,23,14,2013 Hull,27.850973222417363,6.0606060606060606
719,Premier_League,2013,Liverpool,"[3, 3, 3, 1, 0, 3, 3, 1, 3, 0, 3, 1, 0, 3, 3, 3, 3, 0, 0, 3, 3, 1, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 1, 3]",38,19,19,84,36,48,2013 Liverpool,1.0053793473148742,1.0427528675703859
720,Premier_League,2013,Man City,"[3, 0, 3, 1, 3, 0, 3, 3, 0, 3, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 0, 1, 3, 3, 3, 3, 1, 3, 0, 1, 3, 3, 3, 3, 3]",38,19,19,86,41,45,2013 Man City,1.2377155538367013,1.3106159895150722
721,Premier_League,2013,Man United,"[3, 1, 0, 3, 0, 0, 3, 1, 3, 3, 3, 1, 1, 0, 0, 3, 3, 3, 3, 0, 3, 0, 3, 0, 1, 1, 3, 3, 0, 3, 0, 3, 3, 0, 3, 0, 3, 1]",38,19,19,64,34,30,2013 Man United,4.441888716098903,2.8328611898016995
722,Premier_League,2013,Newcastle,"[0, 1, 3, 3, 0, 0, 3, 1, 0, 3, 3, 3, 3, 0, 3, 1, 3, 3, 0, 0, 0, 3, 1, 0, 0, 0, 3, 3, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0]",38,19,19,49,33,16,2013 Newcastle,1539.7849880895476,30.03003003003003
723,Premier_League,2013,Norwich,"[1, 0, 3, 0, 0, 3, 0, 0, 1, 0, 3, 0, 3, 0, 3, 1, 1, 0, 0, 1, 0, 3, 1, 0, 1, 0, 3, 0, 1, 0, 3, 0, 0, 0, 0, 0, 1, 0]",38,19,19,33,19,14,2013 Norwich,6.626875903353503,3.215434083601286
724,Premier_League,2013,Southampton,"[3, 1, 0, 1, 3, 3, 3, 1, 3, 1, 3, 0, 0, 0, 1, 1, 0, 3, 0, 0, 3, 1, 1, 3, 1, 3, 0, 0, 3, 3, 0, 3, 0, 0, 1, 3, 3, 1]",38,19,19,56,27,29,2013 Southampton,1.5478552921611073,1.5432098765432098
725,Premier_League,2013,Stoke,"[0, 3, 3, 1, 0, 0, 0, 1, 0, 1, 1, 3, 0, 1, 3, 1, 3, 0, 0, 1, 0, 0, 0, 3, 1, 1, 0, 3, 1, 3, 3, 3, 0, 3, 1, 0, 3, 3]",38,19,19,50,21,29,2013 Stoke,1.070120658694815,1.1764705882352942
726,Premier_League,2013,Sunderland,"[0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 1, 0, 0, 1, 1, 3, 1, 0, 3, 1, 3, 3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 3, 3, 3, 0]",38,19,19,38,14,24,2013 Sunderland,1.0240365583232343,1.0775862068965518
727,Premier_League,2013,Swansea,"[0, 0, 3, 1, 3, 0, 0, 3, 1, 0, 1, 3, 0, 3, 1, 1, 0, 0, 1, 0, 0, 0, 3, 0, 3, 1, 0, 1, 0, 0, 1, 3, 0, 0, 3, 3, 0, 3]",38,19,19,42,21,21,2013 Swansea,2.0,1.9011406844106464
728,Premier_League,2013,Tottenham,"[3, 3, 0, 3, 3, 1, 0, 3, 3, 1, 0, 0, 1, 3, 3, 0, 3, 1, 3, 3, 3, 3, 0, 1, 3, 3, 0, 3, 0, 0, 3, 0, 3, 1, 3, 3, 0, 3]",38,19,19,69,34,35,2013 Tottenham,1.7361812147263305,1.6611295681063123
729,Premier_League,2013,West Brom,"[0, 1, 0, 1, 3, 3, 1, 1, 0, 3, 1, 1, 0, 0, 0, 0, 1, 1, 1, 3, 0, 1, 0, 1, 0, 1, 1, 0, 3, 0, 1, 3, 1, 0, 3, 0, 0, 0]",38,19,19,36,18,18,2013 West Brom,2.0,1.7761989342806395
730,Premier_League,2013,West Ham,"[3, 1, 0, 1, 0, 0, 3, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 3, 0, 1, 3, 3, 3, 3, 0, 0, 0, 3, 3, 0, 0, 0, 0, 3, 0]",38,19,19,40,15,25,2013 West Ham,1.0254863757014396,1.0940919037199124
731,Premier_League,2014,Arsenal,"[3, 1, 1, 1, 3, 1, 0, 1, 3, 3, 0, 0, 3, 3, 0, 3, 1, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 1, 3, 0, 1, 1, 3]",38,19,19,75,33,42,2014 Arsenal,1.039287974463647,1.1299435028248588
732,Premier_League,2014,Aston Villa,"[3, 1, 3, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 3, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 1, 3, 0, 3, 3, 0, 0]",38,19,19,38,21,17,2014 Aston Villa,4.686291048212814,2.9239766081871346
733,Premier_League,2014,Burnley,"[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 3, 3, 1, 1, 0, 3, 0, 0, 1, 1, 3, 0, 0, 1, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 3, 1, 3]",38,19,19,33,16,17,2014 Burnley,1.718786208007042,1.6528925619834711
734,Premier_League,2014,Chelsea,"[3, 3, 3, 3, 1, 3, 3, 3, 1, 3, 3, 3, 1, 3, 0, 3, 3, 3, 1, 0, 3, 3, 1, 3, 3, 1, 3, 1, 3, 3, 3, 3, 1, 3, 3, 1, 0, 3]",38,19,19,87,46,41,2014 Chelsea,7.388715216713685,4.016064257028113
